meshblock_id,census_year_id,households
2679200,2,30
2679300,2,57
2679400,2,45
2679500,2,45
2679600,2,39
2679700,2,42
2679800,2,39
2679900,2,21
2680000,2,39
2680100,2,42
2680200,2,66
2680300,2,18
2680400,2,24
2680500,2,66
2680600,2,63
2680700,2,18
2680800,2,21
2680900,2,42
2681000,2,63
2681100,2,45
2681200,2,30
2681300,2,36
2681400,2,42
2681500,2,24
2681600,2,51
2681700,2,24
2681800,2,39
2681900,2,33
2682000,2,24
2682100,2,51
2682200,2,30
2682300,2,27
2682400,2,51
2682500,2,30
2682600,2,30
2682700,2,33
2682801,2,33
2682802,2,33
2682803,2,33
2682900,2,42
2683000,2,51
2683100,2,51
2683200,2,39
2683300,2,45
2683400,2,33
2683500,2,24
2683600,2,48
2683700,2,21
2683800,2,21
2683900,2,39
2684000,2,60
2684100,2,48
2684200,2,51
2684300,2,48
2684400,2,63
2684500,2,54
2684600,2,45
2684700,2,18
2684800,2,75
2684900,2,45
2685000,2,36
2685100,2,60
2685200,2,39
2685300,2,27
2685400,2,69
2685500,2,27
2685600,2,30
2685700,2,15
2685800,2,18
2685900,2,30
2686000,2,33
2686100,2,75
2686200,2,15
2686300,2,90
2686401,2,30
2686402,2,24
2686403,2,6
2686500,2,69
2686600,2,57
2686700,2,54
2686800,2,51
2686900,2,30
2687000,2,3
2687100,2,18
2687200,2,66
2687300,2,60
2687400,2,42
2687500,2,57
2687600,2,45
2687700,2,93
2687800,2,78
2687900,2,72
2688000,2,111
2688100,2,60
2688200,2,51
2688300,2,24
2688400,2,36
2688500,2,27
2688600,2,45
2688700,2,51
2688800,2,27
2688900,2,90
2689000,2,78
2689100,2,72
2689200,2,84
2689300,2,66
2689400,2,60
2689500,2,57
2689600,2,36
2689700,2,21
2689800,2,63
2689900,2,27
2690000,2,42
2690100,2,45
2690200,2,54
2690300,2,114
2690400,2,27
2690500,2,96
2690600,2,78
2690700,2,45
2690800,2,63
2690900,2,57
2691000,2,90
2691100,2,90
2691200,2,57
2691300,2,42
2691400,2,57
2691500,2,84
2691600,2,54
2691700,2,69
2691800,2,81
2691901,2,24
2691902,2,15
2691903,2,18
2691904,2,33
2692001,2,24
2692002,2,27
2692003,2,18
2692004,2,15
2692005,2,24
2692100,2,36
2692200,2,45
2692300,2,33
2692401,2,27
2692402,2,24
2692403,2,24
2692404,2,27
2692501,2,27
2692502,2,21
2692503,2,21
2692600,2,6
2692701,2,24
2692702,2,30
2692703,2,15
2692704,2,18
2692705,2,18
2692706,2,21
2692800,2,27
2692900,2,24
2693000,2,51
2693100,2,72
2693200,2,81
2693300,2,24
2693400,2,36
2693500,2,39
2693600,2,69
2693700,2,78
2693800,2,84
2693900,2,51
2694000,2,105
2694100,2,87
2694200,2,66
2694300,2,39
2694400,2,102
2694501,2,48
2694502,2,36
2694601,2,39
2694602,2,48
2694603,2,27
2694700,2,0
2694801,2,24
2694802,2,36
2694803,2,21
2694804,2,27
2694900,2,111
2695000,2,105
2695100,2,42
2695200,2,96
2695300,2,66
2695400,2,42
2695500,2,51
2695601,2,27
2695602,2,18
2695603,2,24
2695700,2,81
2695800,2,72
2695900,2,51
2696000,2,39
2696100,2,42
2696200,2,69
2696300,2,42
2696400,2,42
2696500,2,33
2696600,2,36
2696700,2,63
2696800,2,15
2696900,2,33
2697000,2,33
2697100,2,60
2697200,2,48
2697300,2,51
2697400,2,24
2697500,2,42
2697600,2,63
2697700,2,60
2697800,2,39
2697900,2,54
2698000,2,36
2698100,2,33
2698200,2,54
2698300,2,42
2698400,2,57
2698500,2,24
2698600,2,75
2698700,2,51
2698801,2,42
2698802,2,33
2698900,2,48
2699001,2,93
2699002,2,15
2699100,2,69
2699202,2,39
2699203,2,12
2699204,2,9
2699205,2,48
2699206,2,12
2699207,2,12
2699208,2,54
2699300,2,42
2699400,2,12
2699500,2,27
2699600,2,51
2699701,2,51
2699702,2,72
2699800,2,42
2699900,2,48
2700000,2,63
2700100,2,36
2700201,2,84
2700202,2,81
2700300,2,3
2700401,2,0
2700403,2,120
2700404,2,66
2700405,2,27
2700406,2,42
2700501,2,81
2700502,2,21
2700503,2,30
2700600,2,18
2700700,2,42
2700800,2,0
2700900,2,0
2701000,2,0
2701100,2,0
2701200,2,48
2701300,2,108
2701400,2,60
2701501,2,51
2701503,2,72
2701504,2,39
2701505,2,36
2701506,2,21
2701507,2,9
2701600,2,69
2701700,2,60
2701800,2,39
2701900,2,81
2702000,2,9
2702101,2,3
2702102,2,15
2702103,2,6
2702104,2,27
2702200,2,57
2702300,2,51
2702400,2,57
2702501,2,78
2702502,2,6
2702601,2,0
2702602,2,0
2702700,2,63
2702800,2,78
2702900,2,54
2703002,2,6
2703003,2,48
2703004,2,39
2703101,2,72
2703102,2,36
2703103,2,48
2703200,2,0
2703300,2,0
2703400,2,90
2703500,2,30
2703600,2,36
2703700,2,39
2703800,2,30
2703900,2,75
2704000,2,9
2704100,2,51
2704200,2,30
2704300,2,105
2704400,2,72
2704501,2,3
2704502,2,0
2704600,2,72
2704700,2,33
2704800,2,9
2704900,2,42
2705000,2,21
2705100,2,33
2705200,2,48
2705300,2,54
2705400,2,42
2705500,2,54
2705600,2,63
2705701,2,3
2705702,2,3
2705800,2,0
2705901,2,66
2705902,2,75
2705903,2,21
2706000,2,42
2706100,2,66
2706200,2,81
2706300,2,36
2706400,2,48
2706500,2,39
2706600,2,27
2706700,2,0
2706800,2,0
2706900,2,27
2707000,2,30
2707100,2,90
2707200,2,0
2707300,2,21
2707400,2,51
2707500,2,33
2707600,2,30
2707700,2,6
2707800,2,36
2707900,2,27
2708000,2,12
2708100,2,57
2708200,2,15
2708300,2,9
2708400,2,15
2708500,2,12
2708600,2,6
2708700,2,24
2708800,2,15
2708900,2,42
2709000,2,51
2709100,2,51
2709200,2,30
2709300,2,36
2709400,2,39
2709500,2,21
2709600,2,33
2709700,2,9
2709801,2,9
2709802,2,6
2709900,2,6
2710000,2,12
2710100,2,96
2710200,2,72
2710300,2,66
2710400,2,9
2710500,2,51
2710600,2,48
2710700,2,33
2710800,2,0
2710900,2,0
2711000,2,0
2711101,2,48
2711102,2,48
2711200,2,81
2711301,2,72
2711302,2,75
2711400,2,81
2711501,2,27
2711502,2,54
2711503,2,57
2711504,2,36
2711601,2,63
2711602,2,45
2711701,2,0
2711702,2,0
2711801,2,21
2711802,2,12
2711900,2,111
2712001,2,12
2712002,2,36
2712003,2,30
2712004,2,24
2712005,2,3
2712101,2,48
2712102,2,15
2712200,2,0
2712300,2,27
2712402,2,0
2712403,2,0
2712404,2,0
2712405,2,0
2712406,2,0
2712410,2,0
2712412,2,0
2712413,2,0
2712414,2,0
2712415,2,0
2712418,2,0
2712419,2,0
2712420,2,0
2712421,2,0
2712422,2,0
2712423,2,9
2712424,2,0
2712425,2,0
2712426,2,0
2712427,2,0
2712428,2,0
2712500,2,39
2712600,2,36
2712700,2,18
2712801,2,12
2712802,2,12
2712900,2,12
2713000,2,15
2713100,2,36
2713200,2,42
2713300,2,18
2713400,2,51
2713501,2,0
2713502,2,33
2713601,2,45
2713602,2,0
2713700,2,30
2713800,2,15
2713900,2,24
2714001,2,12
2714002,2,0
2714100,2,36
2714200,2,24
2714300,2,27
2714401,2,18
2714402,2,36
2714500,2,15
2714600,2,63
2714700,2,30
2714800,2,33
2714900,2,33
2715000,2,45
2715100,2,6
2715200,2,18
2715300,2,27
2715400,2,9
2715500,2,9
2715600,2,18
2715700,2,45
2715800,2,18
2715900,2,39
2716001,2,15
2716002,2,21
2716100,2,9
2716200,2,6
2716300,2,60
2716400,2,12
2716500,2,15
2716601,2,0
2716602,2,0
2716603,2,51
2716700,2,6
2716801,2,33
2716802,2,0
2716900,2,0
2717000,2,21
2717100,2,42
2717200,2,12
2717300,2,12
2717400,2,48
2717500,2,12
2717600,2,0
2717700,2,87
2717801,2,60
2717802,2,66
2717803,2,72
2717900,2,9
2718001,2,21
2718002,2,51
2718003,2,69
2718004,2,69
2718005,2,36
2718006,2,21
2718100,2,3
2718200,2,60
2718300,2,30
2718400,2,51
2718500,2,54
2718600,2,63
2718700,2,81
2718800,2,105
2718900,2,81
2719001,2,15
2719002,2,21
2719003,2,36
2719004,2,21
2719005,2,18
2719102,2,24
2719103,2,87
2719104,2,81
2719201,2,48
2719204,2,39
2719205,2,66
2719209,2,54
2719210,2,21
2719211,2,18
2719212,2,42
2719213,2,30
2719214,2,30
2719215,2,12
2719216,2,42
2719217,2,27
2719218,2,27
2719219,2,30
2719220,2,36
2719221,2,36
2719222,2,30
2719223,2,21
2719224,2,12
2719225,2,24
2719226,2,6
2719227,2,33
2719228,2,48
2719229,2,27
2719302,2,0
2719303,2,39
2719304,2,36
2719305,2,45
2719306,2,45
2719307,2,36
2719308,2,57
2719309,2,33
2719310,2,15
2719311,2,12
2719312,2,6
2719313,2,0
2719314,2,6
2719315,2,9
2719316,2,3
2719317,2,0
2719318,2,3
2719319,2,0
2719320,2,0
2719321,2,0
2719322,2,6
2719323,2,0
2719324,2,0
2719404,2,36
2719405,2,0
2719406,2,0
2719407,2,0
2719408,2,9
2719409,2,0
2719410,2,0
2719411,2,3
2719412,2,0
2719413,2,12
2719414,2,0
2719415,2,0
2719416,2,24
2719417,2,6
2719418,2,18
2719419,2,12
2719420,2,6
2719421,2,0
2719422,2,0
2719423,2,0
2719424,2,24
2719425,2,12
2719426,2,27
2719427,2,9
2719428,2,0
2719429,2,0
2719430,2,18
2719431,2,0
2719432,2,6
2719500,2,75
2719600,2,42
2719700,2,21
2719800,2,30
2719901,2,24
2719902,2,54
2720000,2,30
2720100,2,6
2720200,2,3
2720300,2,0
2720400,2,0
2720501,2,27
2720502,2,27
2720600,2,54
2720700,2,48
2720800,2,18
2720900,2,0
2721001,2,15
2721002,2,9
2721100,2,18
2721200,2,30
2721300,2,69
2721400,2,21
2721500,2,9
2721600,2,6
2721701,2,54
2721702,2,18
2721801,2,15
2721802,2,33
2721900,2,9
2722000,2,30
2722100,2,42
2722200,2,45
2722300,2,27
2722400,2,33
2722501,2,33
2722503,2,0
2722504,2,0
2722600,2,39
2722701,2,21
2722703,2,21
2722704,2,3
2722705,2,9
2722706,2,6
2722707,2,0
2722800,2,36
2722900,2,69
2723000,2,15
2723101,2,39
2723102,2,0
2723200,2,27
2723300,2,36
2723400,2,33
2723500,2,18
2723600,2,21
2723701,2,27
2723702,2,21
2723703,2,33
2723704,2,24
2723800,2,33
2723900,2,90
2724000,2,33
2724100,2,36
2724200,2,12
2724300,2,9
2724400,2,69
2724500,2,9
2724600,2,72
2724700,2,9
2724800,2,12
2724900,2,12
2725000,2,66
2725100,2,60
2725200,2,30
2725301,2,3
2725302,2,15
2725303,2,15
2725400,2,81
2725500,2,21
2725600,2,36
2725700,2,30
2725800,2,39
2725900,2,24
2726000,2,48
2726100,2,33
2726200,2,24
2726300,2,18
2726400,2,9
2726500,2,66
2726600,2,0
2726700,2,48
2726800,2,87
2726900,2,51
2727000,2,63
2727100,2,9
2727201,2,69
2727202,2,12
2727300,2,6
2727400,2,3
2727500,2,33
2727600,2,45
2727700,2,57
2727800,2,33
2727900,2,21
2728000,2,33
2728100,2,0
2728200,2,9
2728300,2,45
2728400,2,12
2728500,2,30
2728600,2,33
2728700,2,0
2728800,2,84
2728900,2,36
2729000,2,90
2729100,2,24
2729200,2,75
2729300,2,6
2729400,2,0
2729500,2,0
2729600,2,30
2729700,2,0
2729800,2,30
2729900,2,0
2730000,2,63
2730100,2,66
2730200,2,45
2730300,2,27
2730400,2,36
2730500,2,30
2730600,2,60
2730700,2,30
2730800,2,48
2730900,2,18
2731000,2,24
2731100,2,36
2731200,2,30
2731300,2,42
2731400,2,54
2731500,2,33
2731600,2,78
2731700,2,36
2731800,2,45
2731900,2,42
2732000,2,42
2732100,2,66
2732200,2,27
2732300,2,21
2732400,2,12
2732500,2,18
2732600,2,51
2732700,2,60
2732800,2,39
2732900,2,27
2733000,2,75
2733100,2,57
2733200,2,33
2733300,2,57
2733400,2,33
2733500,2,66
2733600,2,39
2733700,2,36
2733800,2,30
2733900,2,48
2734000,2,66
2734100,2,39
2734200,2,9
2734300,2,51
2734400,2,51
2734500,2,36
2734600,2,72
2734700,2,108
2734801,2,63
2734802,2,75
2734900,2,45
2735000,2,27
2735101,2,69
2735102,2,72
2735200,2,54
2735300,2,87
2735400,2,36
2735501,2,24
2735502,2,51
2735503,2,54
2735600,2,66
2735700,2,75
2735800,2,75
2735900,2,66
2736002,2,66
2736003,2,57
2736004,2,33
2736005,2,45
2736100,2,75
2736200,2,39
2736300,2,3
2736400,2,39
2736500,2,90
2736600,2,33
2736700,2,30
2736800,2,18
2736900,2,24
2737000,2,0
2737100,2,0
2737200,2,18
2737300,2,21
2737400,2,72
2737500,2,90
2737600,2,60
2737700,2,39
2737800,2,45
2737900,2,30
2738000,2,45
2738100,2,69
2738200,2,0
2738300,2,33
2738400,2,69
2738500,2,0
2738600,2,51
2738700,2,48
2738800,2,27
2738900,2,12
2739000,2,12
2739100,2,3
2739200,2,0
2739301,2,63
2739302,2,27
2739303,2,78
2739400,2,15
2739500,2,48
2739600,2,27
2739700,2,60
2739800,2,15
2739900,2,48
2740000,2,87
2740100,2,51
2740200,2,63
2740300,2,27
2740400,2,45
2740500,2,39
2740600,2,63
2740700,2,33
2740800,2,3
2740900,2,66
2741000,2,27
2741100,2,15
2741200,2,36
2741300,2,51
2741400,2,42
2741500,2,0
2741600,2,21
2741700,2,51
2741800,2,42
2741900,2,15
2742000,2,15
2742100,2,15
2742200,2,30
2742300,2,21
2742400,2,33
2742500,2,42
2742600,2,36
2742700,2,36
2742800,2,42
2742900,2,33
2743000,2,39
2743100,2,3
2743200,2,48
2743300,2,24
2743400,2,36
2743500,2,6
2743600,2,21
2743700,2,27
2743801,2,9
2743803,2,6
2743804,2,6
2743805,2,12
2743806,2,12
2743807,2,12
2743808,2,6
2743901,2,60
2743903,2,18
2743904,2,6
2744000,2,48
2744100,2,27
2744200,2,24
2744300,2,27
2744400,2,9
2744500,2,24
2744600,2,18
2744700,2,21
2744800,2,27
2744900,2,0
2745001,2,18
2745002,2,9
2745100,2,30
2745200,2,24
2745300,2,30
2745400,2,24
2745500,2,24
2745600,2,36
2745700,2,78
2745801,2,3
2745802,2,0
2745901,2,6
2745902,2,63
2746000,2,12
2746101,2,81
2746103,2,9
2746104,2,9
2746105,2,15
2746106,2,12
2746107,2,18
2746108,2,12
2746109,2,3
2746201,2,33
2746202,2,0
2746301,2,3
2746302,2,0
2746303,2,12
2746402,2,3
2746403,2,12
2746405,2,12
2746406,2,9
2746407,2,18
2746408,2,0
2746409,2,0
2746410,2,6
2746501,2,15
2746502,2,12
2746503,2,6
2746601,2,39
2746603,2,9
2746604,2,15
2746700,2,21
2746800,2,27
2746901,2,24
2746902,2,12
2746903,2,3
2747000,2,3
2747101,2,6
2747102,2,33
2747202,2,27
2747203,2,15
2747204,2,9
2747300,2,21
2747400,2,51
2747501,2,39
2747503,2,21
2747504,2,18
2747601,2,15
2747602,2,21
2747603,2,6
2747604,2,6
2747605,2,18
2747606,2,15
2747607,2,21
2747608,2,6
2747700,2,30
2747800,2,12
2747900,2,0
2748000,2,27
2748100,2,30
2748200,2,18
2748300,2,36
2748401,2,12
2748402,2,9
2748501,2,3
2748503,2,15
2748504,2,15
2748505,2,18
2748506,2,21
2748507,2,3
2748601,2,18
2748602,2,27
2748700,2,24
2748801,2,36
2748802,2,9
2748900,2,24
2749000,2,33
2749100,2,24
2749200,2,15
2749300,2,45
2749400,2,45
2749500,2,51
2749600,2,60
2749700,2,24
2749800,2,48
2749900,2,48
2750000,2,48
2750100,2,99
2750200,2,75
2750300,2,57
2750400,2,27
2750500,2,18
2750600,2,12
2750700,2,24
2750800,2,30
2750900,2,12
2751000,2,21
2751100,2,27
2751200,2,3
2751300,2,21
2751401,2,18
2751402,2,0
2751500,2,12
2751600,2,12
2751700,2,9
2751800,2,27
2751900,2,12
2752000,2,0
2752101,2,93
2752102,2,3
2752103,2,75
2752104,2,0
2752105,2,0
2752106,2,18
2752107,2,3
2752201,2,27
2752202,2,24
2752300,2,21
2752401,2,45
2752402,2,9
2752501,2,27
2752502,2,24
2752503,2,39
2752600,2,42
2752700,2,15
2752801,2,33
2752802,2,3
2752900,2,39
2753000,2,30
2753100,2,21
2753200,2,15
2753300,2,27
2753401,2,6
2753403,2,0
2753404,2,0
2753405,2,3
2753406,2,3
2753500,2,21
2753601,2,9
2753602,2,6
2753603,2,9
2753700,2,12
2753800,2,24
2753900,2,18
2754000,2,24
2754100,2,18
2754200,2,3
2754300,2,6
2754400,2,30
2754500,2,12
2754600,2,30
2754700,2,12
2754800,2,18
2754900,2,39
2755000,2,3
2755100,2,15
2755200,2,21
2755300,2,0
2755400,2,0
2755500,2,6
2755601,2,3
2755602,2,0
2755700,2,3
2755800,2,6
2755900,2,21
2756000,2,6
2756100,2,33
2756200,2,24
2756300,2,18
2756400,2,24
2756500,2,6
2756600,2,9
2756700,2,0
2756800,2,18
2756900,2,0
2757000,2,27
2757100,2,0
2757200,2,6
2757300,2,18
2757400,2,24
2757500,2,9
2757600,2,0
2757700,2,3
2757800,2,3
2757900,2,15
2758000,2,27
2758100,2,27
2758200,2,15
2758300,2,0
2758400,2,3
2758500,2,9
2758600,2,24
2758700,2,33
2758801,2,12
2758802,2,9
2758901,2,21
2758902,2,9
2759000,2,36
2759100,2,15
2759201,2,12
2759203,2,12
2759204,2,12
2759205,2,21
2759206,2,18
2759207,2,24
2759208,2,21
2759209,2,30
2759300,2,78
2759400,2,36
2759500,2,27
2759600,2,3
2759700,2,12
2759800,2,24
2759900,2,3
2760000,2,6
2760100,2,9
2760200,2,48
2760300,2,3
2760400,2,21
2760500,2,9
2760600,2,24
2760700,2,24
2760800,2,12
2760900,2,21
2761000,2,15
2761100,2,3
2761200,2,12
2761300,2,51
2761400,2,15
2761500,2,9
2761600,2,6
2761700,2,36
2761800,2,12
2761900,2,21
2762000,2,6
2762100,2,12
2762200,2,12
2762300,2,27
2762400,2,15
2762500,2,24
2762600,2,42
2762700,2,54
2762800,2,87
2762900,2,81
2763000,2,39
2763100,2,30
2763200,2,84
2763300,2,9
2763400,2,0
2763500,2,51
2763600,2,48
2763700,2,12
2763800,2,21
2763900,2,18
2764000,2,18
2764100,2,63
2764200,2,36
2764300,2,21
2764400,2,15
2764500,2,36
2764600,2,18
2764700,2,54
2764800,2,48
2764900,2,78
2765000,2,27
2765100,2,27
2765200,2,0
2765302,2,42
2765303,2,27
2765304,2,48
2765305,2,36
2765401,2,48
2765402,2,48
2765500,2,63
2765600,2,75
2765700,2,60
2765800,2,84
2765900,2,42
2766000,2,0
2766100,2,3
2766200,2,15
2766300,2,0
2766400,2,0
2766500,2,63
2766600,2,30
2766700,2,6
2766800,2,15
2766900,2,9
2767000,2,24
2767101,2,18
2767102,2,24
2767103,2,21
2767104,2,12
2767200,2,15
2767300,2,54
2767400,2,27
2767500,2,75
2767600,2,39
2767700,2,42
2767800,2,45
2767900,2,54
2768000,2,0
2768100,2,78
2768200,2,57
2768300,2,93
2768400,2,39
2768500,2,72
2768600,2,54
2768700,2,48
2768801,2,30
2768802,2,30
2768803,2,15
2768804,2,0
2768805,2,0
2768900,2,48
2769000,2,12
2769100,2,18
2769200,2,24
2769300,2,0
2769401,2,9
2769402,2,9
2769500,2,15
2769601,2,3
2769602,2,18
2769700,2,21
2769800,2,15
2769900,2,6
2770000,2,18
2770100,2,6
2770200,2,15
2770300,2,36
2770400,2,30
2770500,2,18
2770600,2,9
2770701,2,12
2770702,2,3
2770800,2,12
2770901,2,24
2770902,2,12
2771000,2,36
2771100,2,33
2771200,2,3
2771300,2,39
2771400,2,9
2771500,2,48
2771601,2,12
2771602,2,0
2771700,2,21
2771800,2,21
2771900,2,12
2772000,2,6
2772100,2,78
2772200,2,21
2772300,2,15
2772400,2,30
2772500,2,78
2772601,2,9
2772602,2,87
2772700,2,60
2772800,2,33
2772900,2,3
2773000,2,9
2773100,2,24
2773200,2,15
2773300,2,24
2773400,2,24
2773500,2,18
2773600,2,18
2773700,2,87
2773800,2,0
2773900,2,9
2774000,2,15
2774100,2,3
2774201,2,81
2774202,2,96
2774300,2,51
2774400,2,0
2774501,2,27
2774504,2,15
2774505,2,18
2774506,2,24
2774507,2,18
2774508,2,30
2774509,2,24
2774603,2,33
2774604,2,51
2774605,2,42
2774606,2,48
2774607,2,48
2774700,2,93
2774801,2,72
2774803,2,36
2774804,2,42
2774805,2,36
2774902,2,54
2774903,2,39
2774904,2,36
2774905,2,51
2775000,2,54
2775100,2,30
2775201,2,36
2775202,2,45
2775300,2,51
2775401,2,51
2775402,2,102
2775500,2,111
2775600,2,63
2775701,2,51
2775702,2,66
2775800,2,51
2775900,2,39
2776000,2,12
2776100,2,18
2776200,2,45
2776300,2,39
2776400,2,45
2776500,2,15
2776600,2,0
2776701,2,24
2776702,2,12
2776800,2,51
2776900,2,3
2777000,2,15
2777100,2,93
2777200,2,42
2777300,2,66
2777400,2,30
2777500,2,9
2777600,2,42
2777700,2,57
2777801,2,78
2777802,2,33
2777900,2,63
2778000,2,21
2778100,2,66
2778200,2,42
2778301,2,51
2778302,2,39
2778401,2,21
2778402,2,48
2778500,2,48
2778600,2,15
2778700,2,6
2778800,2,6
2778900,2,39
2779000,2,42
2779100,2,24
2779201,2,21
2779202,2,18
2779300,2,9
2779401,2,36
2779402,2,0
2779500,2,108
2779601,2,0
2779602,2,75
2779700,2,66
2779800,2,51
2779900,2,78
2780001,2,39
2780002,2,30
2780003,2,6
2780100,2,30
2780200,2,57
2780300,2,66
2780400,2,27
2780500,2,78
2780600,2,54
2780700,2,66
2780800,2,54
2780900,2,39
2781000,2,51
2781100,2,33
2781200,2,69
2781300,2,54
2781400,2,51
2781500,2,0
2781600,2,48
2781700,2,48
2781800,2,36
2781900,2,75
2782000,2,0
2782100,2,69
2782200,2,45
2782300,2,30
2782400,2,12
2782500,2,51
2782600,2,36
2782700,2,45
2782800,2,45
2782900,2,51
2783000,2,54
2783100,2,51
2783200,2,15
2783300,2,60
2783400,2,36
2783500,2,48
2783600,2,48
2783700,2,24
2783801,2,6
2783802,2,18
2783900,2,30
2784000,2,39
2784100,2,42
2784200,2,39
2784300,2,27
2784400,2,90
2784501,2,75
2784502,2,54
2784503,2,84
2784600,2,69
2784700,2,75
2784801,2,90
2784802,2,36
2784900,2,21
2785000,2,69
2785100,2,27
2785200,2,30
2785300,2,33
2785400,2,42
2785500,2,36
2785600,2,57
2785700,2,111
2785801,2,15
2785802,2,0
2785901,2,48
2785902,2,60
2786000,2,18
2786100,2,24
2786200,2,27
2786300,2,39
2786400,2,66
2786500,2,36
2786601,2,15
2786602,2,45
2786700,2,42
2786801,2,15
2786802,2,9
2786900,2,30
2787000,2,30
2787100,2,66
2787200,2,45
2787300,2,78
2787400,2,60
2787500,2,66
2787600,2,3
2787700,2,81
2787800,2,3
2787900,2,93
2788000,2,36
2788100,2,15
2788200,2,33
2788300,2,48
2788400,2,66
2788500,2,39
2788600,2,54
2788700,2,30
2788800,2,0
2788900,2,60
2789000,2,75
2789100,2,90
2789200,2,57
2789300,2,48
2789400,2,60
2789500,2,30
2789600,2,60
2789700,2,33
2789800,2,12
2789900,2,27
2790000,2,54
2790100,2,63
2790200,2,27
2790300,2,57
2790400,2,54
2790500,2,45
2790600,2,36
2790700,2,54
2790800,2,42
2790900,2,42
2791000,2,51
2791100,2,30
2791200,2,75
2791300,2,60
2791400,2,63
2791500,2,60
2791600,2,51
2791700,2,30
2791800,2,42
2791900,2,33
2792000,2,18
2792100,2,6
2792200,2,27
2792300,2,18
2792400,2,3
2792500,2,9
2792600,2,0
2792700,2,24
2792800,2,0
2792900,2,0
2793000,2,6
2793100,2,0
2793200,2,0
2793300,2,0
2793400,2,0
2793500,2,0
2793600,2,0
2793700,2,0
2793800,2,51
2793900,2,27
2794000,2,33
2794100,2,57
2794200,2,24
2794300,2,6
2794400,2,6
2794500,2,48
2794600,2,51
2794700,2,51
2794800,2,6
2794900,2,0
2795000,2,0
2795100,2,9
2795200,2,0
2795300,2,0
2795400,2,3
2795500,2,3
2795600,2,0
2795700,2,15
2795800,2,3
2795900,2,6
2796000,2,33
2796100,2,78
2796200,2,39
2796300,2,57
2796400,2,51
2796500,2,30
2796600,2,36
2796700,2,18
2796800,2,36
2796900,2,60
2797000,2,33
2797100,2,27
2797200,2,3
2797300,2,24
2797400,2,42
2797500,2,39
2797600,2,45
2797700,2,24
2797800,2,42
2797900,2,54
2798000,2,60
2798100,2,18
2798200,2,21
2798300,2,48
2798400,2,66
2798500,2,36
2798600,2,48
2798700,2,48
2798800,2,36
2798900,2,42
2799000,2,0
2799100,2,36
2799200,2,27
2799300,2,6
2799400,2,9
2799500,2,0
2799600,2,30
2799700,2,24
2799800,2,42
2799900,2,0
2800000,2,42
2800100,2,42
2800200,2,39
2800300,2,0
2800400,2,30
2800500,2,36
2800600,2,39
2800700,2,9
2800800,2,57
2800900,2,24
2801000,2,39
2801100,2,9
2801200,2,69
2801300,2,48
2801400,2,48
2801500,2,0
2801600,2,42
2801700,2,33
2801800,2,51
2801900,2,72
2802000,2,30
2802100,2,0
2802200,2,0
2802300,2,0
2802400,2,45
2802501,2,0
2802502,2,0
2802600,2,30
2802700,2,48
2802800,2,39
2802900,2,69
2803000,2,27
2803100,2,39
2803200,2,36
2803300,2,0
2803400,2,0
2803500,2,45
2803600,2,51
2803700,2,33
2803800,2,0
2803900,2,0
2804001,2,0
2804005,2,0
2804006,2,0
2804007,2,0
2804008,2,0
2804100,2,15
2804200,2,12
2804300,2,15
2804400,2,3
2804500,2,0
2804600,2,24
2804700,2,9
2804800,2,27
2804900,2,15
2805000,2,15
2805100,2,15
2805200,2,27
2805300,2,33
2805400,2,27
2805500,2,24
2805601,2,9
2805602,2,3
2805603,2,18
2805701,2,3
2805702,2,0
2805800,2,24
2805901,2,36
2805902,2,6
2805904,2,3
2805905,2,6
2806001,2,15
2806002,2,0
2806101,2,3
2806102,2,6
2806104,2,6
2806105,2,3
2806200,2,42
2806300,2,30
2806400,2,30
2806500,2,45
2806600,2,27
2806700,2,30
2806800,2,6
2806900,2,42
2807000,2,30
2807101,2,9
2807102,2,0
2807103,2,21
2807200,2,6
2807300,2,3
2807400,2,6
2807501,2,3
2807502,2,3
2807600,2,9
2807700,2,21
2807800,2,12
2807900,2,15
2808000,2,15
2808100,2,3
2808200,2,24
2808300,2,9
2808400,2,18
2808500,2,3
2808600,2,9
2808700,2,15
2808800,2,9
2808900,2,12
2809000,2,6
2809100,2,0
2809200,2,0
2809300,2,0
2809400,2,0
2809500,2,0
2809600,2,0
2809700,2,0
2809800,2,6
2809900,2,3
2810000,2,0
2810100,2,6
2810200,2,3
2810300,2,9
2810400,2,9
2810500,2,15
2810600,2,12
2810700,2,6
2810800,2,12
2810900,2,6
2811000,2,6
2811100,2,3
2811200,2,3
2811300,2,6
2811400,2,0
2811500,2,0
2811600,2,3
2811700,2,18
2811800,2,6
2811900,2,6
2812000,2,15
2812100,2,9
2812200,2,12
2812300,2,6
2812400,2,15
2812500,2,3
2812600,2,3
2812700,2,0
2812801,2,0
2812803,2,3
2812804,2,0
2812805,2,3
2812806,2,9
2812901,2,30
2812903,2,0
2812904,2,3
2813003,2,18
2813004,2,39
2813005,2,21
2813006,2,0
2813007,2,0
2813008,2,0
2813101,2,0
2813102,2,15
2813103,2,0
2813201,2,0
2813202,2,15
2813300,2,3
2813400,2,0
2813500,2,0
2813600,2,0
2813700,2,63
2813800,2,9
2813901,2,12
2813902,2,0
2814001,2,3
2814002,2,0
2814101,2,0
2814102,2,12
2814202,2,0
2814203,2,0
2814205,2,15
2814206,2,15
2814207,2,3
2814208,2,0
2814209,2,3
