meshblock_id,census_year_id,families
1557820,2,9
1557821,2,12
1557822,2,9
1557823,2,9
1557824,2,0
1557901,2,21
1557902,2,9
1557904,2,6
1557905,2,3
1558001,2,6
1558002,2,3
1558003,2,9
1558005,2,18
1558006,2,51
1558007,2,18
1558100,2,33
1558200,2,30
1558300,2,24
1558400,2,21
1558500,2,18
1558600,2,27
1558701,2,18
1558702,2,21
1558800,2,3
1558900,2,0
1559001,2,75
1559002,2,42
1559003,2,66
1559100,2,33
1559201,2,3
1559202,2,0
1559301,2,6
1559302,2,0
1559400,2,12
1559500,2,6
1559600,2,3
1559700,2,36
1559800,2,33
1559900,2,39
1560000,2,54
1560101,2,6
1560103,2,18
1560104,2,21
1560105,2,6
1560201,2,48
1560202,2,6
1560300,2,21
1560400,2,18
1560500,2,36
1560600,2,42
1560700,2,54
1560800,2,42
1560900,2,30
1561000,2,54
1561100,2,30
1561200,2,24
1561300,2,21
1561400,2,27
1561500,2,3
1561600,2,27
1561701,2,18
1561702,2,33
1561800,2,24
1561900,2,57
1562000,2,45
1562100,2,45
1562200,2,63
1562301,2,24
1562302,2,30
1562303,2,27
1562401,2,9
1562402,2,6
1562406,2,15
1562407,2,12
1562408,2,33
1562409,2,18
1562410,2,21
1562411,2,6
1562412,2,0
1562413,2,0
1562414,2,21
1562415,2,12
1562416,2,3
1562417,2,6
1562418,2,18
1562419,2,21
1562420,2,15
1562501,2,9
1562502,2,30
1562601,2,21
1562602,2,21
1562700,2,33
1562801,2,0
1562802,2,6
1562901,2,0
1562902,2,0
1563000,2,12
1563100,2,3
1563201,2,9
1563202,2,27
1563203,2,9
1563300,2,6
1563401,2,6
1563402,2,57
1563500,2,9
1563600,2,9
1563700,2,24
1563800,2,6
1563900,2,21
1564000,2,21
1564100,2,18
1564200,2,33
1564301,2,6
1564302,2,3
1564400,2,21
1564500,2,27
1564600,2,6
1564700,2,6
1564800,2,9
1564900,2,27
1565000,2,21
1565101,2,9
1565102,2,18
1565103,2,0
1565200,2,30
1565300,2,45
1565400,2,30
1565500,2,15
1565600,2,36
1565700,2,9
1565800,2,12
1565900,2,30
1566000,2,21
1566100,2,24
1566200,2,12
1566300,2,30
1566400,2,30
1566500,2,39
1566600,2,33
1566700,2,27
1566800,2,33
1566900,2,33
1567000,2,18
1567100,2,42
1567200,2,3
1567300,2,27
1567400,2,24
1567500,2,33
1567600,2,18
1567700,2,21
1567800,2,21
1567900,2,21
1568000,2,30
1568100,2,12
1568200,2,18
1568300,2,33
1568400,2,39
1568500,2,27
1568600,2,36
1568700,2,18
1568800,2,33
1568900,2,27
1569000,2,36
1569100,2,21
1569200,2,24
1569300,2,42
1569400,2,15
1569501,2,18
1569502,2,21
1569601,2,6
1569602,2,6
1569701,2,18
1569702,2,21
1569801,2,15
1569802,2,21
1569900,2,18
1570000,2,15
1570100,2,12
1570200,2,18
1570301,2,15
1570302,2,15
1570400,2,21
1570500,2,30
1570600,2,33
1570700,2,18
1570800,2,27
1570900,2,39
1571000,2,21
1571100,2,39
1571200,2,9
1571300,2,6
1571400,2,33
1571500,2,12
1571600,2,45
1571700,2,30
1571800,2,21
1571900,2,21
1572000,2,27
1572101,2,9
1572102,2,15
1572200,2,45
1572300,2,42
1572400,2,21
1572500,2,18
1572600,2,66
1572700,2,39
1572801,2,15
1572802,2,18
1572901,2,24
1572902,2,27
1573001,2,15
1573002,2,24
1573003,2,18
1573100,2,9
1573200,2,9
1573300,2,15
1573400,2,15
1573500,2,48
1573600,2,30
1573700,2,6
1573800,2,39
1573900,2,30
1574000,2,18
1574100,2,27
1574200,2,3
1574300,2,33
1574400,2,36
1574500,2,21
1574600,2,15
1574700,2,27
1574800,2,54
1574900,2,12
1575000,2,27
1575100,2,27
1575200,2,39
1575300,2,0
1575400,2,30
1575500,2,9
1575601,2,12
1575602,2,21
1575701,2,24
1575702,2,6
1575801,2,15
1575802,2,21
1575901,2,15
1575902,2,9
1576001,2,18
1576002,2,21
1576100,2,12
1576200,2,27
1576301,2,21
1576302,2,6
1576401,2,21
1576402,2,12
1576501,2,27
1576502,2,15
1576600,2,24
1576700,2,36
1576800,2,36
1576900,2,24
1577001,2,39
1577002,2,15
1577003,2,0
1577100,2,42
1577200,2,42
1577301,2,15
1577302,2,18
1577303,2,27
1577400,2,21
1577500,2,18
1577600,2,30
1577701,2,0
1577702,2,24
1577703,2,33
1577704,2,0
1577705,2,0
1577800,2,36
1577900,2,18
1578000,2,21
1578100,2,15
1578200,2,30
1578300,2,0
1578400,2,33
1578501,2,12
1578502,2,39
1578601,2,33
1578602,2,24
1578700,2,15
1578800,2,12
1578900,2,42
1579000,2,27
1579100,2,15
1579200,2,33
1579302,2,45
1579303,2,6
1579304,2,0
1579305,2,15
1579306,2,15
1579401,2,12
1579402,2,24
1579500,2,15
1579601,2,15
1579602,2,9
1579700,2,33
1579800,2,21
1579900,2,15
1580001,2,21
1580002,2,9
1580100,2,30
1580200,2,30
1580300,2,18
1580400,2,18
1580500,2,15
1580600,2,15
1580700,2,15
1580800,2,15
1580900,2,24
1581000,2,27
1581100,2,15
1581200,2,12
1581300,2,30
1581400,2,27
1581500,2,87
1581600,2,27
1581700,2,27
1581800,2,15
1581900,2,30
1582000,2,27
1582100,2,33
1582200,2,36
1582300,2,9
1582400,2,33
1582500,2,18
1582600,2,27
1582700,2,48
1582800,2,39
1582900,2,27
1583000,2,27
1583100,2,36
1583201,2,15
1583202,2,6
1583300,2,9
1583400,2,33
1583500,2,18
1583600,2,12
1583700,2,12
1583800,2,9
1583900,2,57
1584001,2,21
1584002,2,12
1584101,2,9
1584102,2,6
1584103,2,63
1584200,2,33
1584300,2,0
1584400,2,48
1584502,2,30
1584503,2,57
1584504,2,30
1584601,2,21
1584602,2,6
1584701,2,21
1584702,2,18
1584703,2,18
1584800,2,0
1584900,2,42
1585000,2,33
1585100,2,27
1585200,2,42
1585300,2,33
1585400,2,33
1585500,2,51
1585600,2,33
1585700,2,24
1585800,2,21
1585901,2,15
1585902,2,9
1586000,2,21
1586100,2,9
1586201,2,9
1586202,2,6
1586300,2,6
1586400,2,42
1586500,2,15
1586600,2,18
1586700,2,24
1586800,2,30
1586900,2,36
1587000,2,0
1587100,2,42
1587200,2,30
1587300,2,6
1587400,2,12
1587501,2,21
1587502,2,3
1587600,2,12
1587700,2,0
1587800,2,0
1587901,2,0
1587903,2,0
1587904,2,0
1587910,2,0
1587913,2,0
1587914,2,0
1587915,2,0
1587916,2,0
1587917,2,0
1587918,2,0
1587919,2,0
1587920,2,0
1587921,2,0
1587922,2,0
1588000,2,0
1588100,2,45
1588200,2,42
1588300,2,18
1588400,2,30
1588500,2,24
1588600,2,33
1588700,2,30
1588800,2,21
1588900,2,15
1589000,2,15
1589100,2,6
1589200,2,33
1589300,2,15
1589400,2,18
1589500,2,12
1589600,2,21
1589700,2,54
1589800,2,12
1589900,2,18
1590000,2,18
1590100,2,24
1590200,2,24
1590300,2,21
1590400,2,27
1590500,2,21
1590600,2,6
1590700,2,15
1590800,2,18
1590900,2,12
1591000,2,6
1591100,2,3
1591200,2,0
1591300,2,0
1591400,2,9
1591500,2,0
1591600,2,0
1591700,2,9
1591800,2,0
1591900,2,3
1592000,2,0
1592100,2,0
1592200,2,0
1592300,2,0
1592400,2,0
1592500,2,0
1592600,2,0
1592700,2,0
1592800,2,0
1592900,2,0
1593000,2,15
1593100,2,0
1593200,2,0
1593300,2,0
1593400,2,0
1593500,2,0
1593600,2,0
1593700,2,0
1593800,2,0
1593900,2,3
1594000,2,3
1594100,2,0
1594200,2,0
1594300,2,0
1594400,2,0
1594500,2,6
1594600,2,6
1594700,2,0
1594800,2,12
1594900,2,12
1595000,2,42
1595100,2,24
1595200,2,33
1595300,2,21
1595400,2,33
1595500,2,42
1595600,2,39
1595700,2,15
1595800,2,18
1595900,2,18
1596000,2,39
1596100,2,9
1596200,2,3
1596300,2,33
1596400,2,15
1596500,2,33
1596600,2,27
1596700,2,0
1596800,2,45
1596900,2,33
1597000,2,21
1597100,2,12
1597200,2,33
1597300,2,30
1597400,2,36
1597500,2,9
1597600,2,9
1597700,2,21
1597800,2,12
1597900,2,12
1598000,2,0
1598101,2,27
1598102,2,15
1598200,2,39
1598300,2,24
1598401,2,0
1598402,2,0
1598501,2,24
1598502,2,0
1598601,2,12
1598602,2,0
1598700,2,21
1598800,2,18
1598900,2,12
1599000,2,57
1599100,2,45
1599200,2,39
1599300,2,45
1599400,2,15
1599500,2,9
1599600,2,36
1599700,2,0
1599800,2,15
1599900,2,69
1600001,2,18
1600002,2,21
1600100,2,18
1600200,2,27
1600301,2,15
1600302,2,15
1600303,2,9
1600400,2,27
1600500,2,15
1600600,2,9
1600700,2,9
1600800,2,3
1600901,2,9
1600902,2,24
1600903,2,21
1601000,2,27
1601100,2,0
1601200,2,30
1601300,2,15
1601400,2,39
1601500,2,15
1601600,2,39
1601701,2,9
1601702,2,6
1601703,2,18
1601704,2,12
1601801,2,15
1601802,2,21
1601803,2,9
1601900,2,36
1602000,2,24
1602100,2,15
1602200,2,63
1602300,2,18
1602400,2,75
1602500,2,63
1602600,2,42
1602701,2,42
1602702,2,21
1602800,2,21
1602900,2,30
1603000,2,27
1603100,2,21
1603200,2,18
1603301,2,60
1603302,2,0
1603400,2,30
1603500,2,87
1603600,2,72
1603700,2,45
1603800,2,15
1603900,2,54
1604000,2,24
1604100,2,27
1604200,2,6
1604300,2,3
1604400,2,33
1604501,2,27
1604502,2,12
1604600,2,24
1604700,2,15
1604800,2,33
1604900,2,6
1605000,2,3
1605100,2,15
1605200,2,6
1605300,2,36
1605400,2,30
1605500,2,24
1605600,2,24
1605700,2,54
1605800,2,60
1605900,2,33
1606000,2,36
1606100,2,69
1606200,2,42
1606300,2,30
1606401,2,3
1606402,2,45
1606403,2,39
1606501,2,60
1606502,2,42
1606600,2,12
1606700,2,27
1606800,2,33
1606900,2,24
1607001,2,54
1607002,2,3
1607100,2,24
1607200,2,42
1607300,2,21
1607400,2,24
1607501,2,18
1607502,2,6
1607600,2,0
1607700,2,15
1607800,2,30
1607900,2,21
1608000,2,12
1608100,2,12
1608200,2,6
1608300,2,21
1608400,2,18
1608500,2,12
1608600,2,21
1608700,2,81
1608800,2,3
1608900,2,36
1609000,2,33
1609100,2,24
1609200,2,30
1609300,2,15
1609400,2,21
1609500,2,21
1609600,2,24
1609700,2,9
1609800,2,15
1609900,2,6
1610000,2,9
1610100,2,3
1610200,2,21
1610300,2,18
1610400,2,9
1610500,2,9
1610600,2,9
1610700,2,12
1610800,2,24
1610900,2,24
1611000,2,12
1611100,2,18
1611200,2,27
1611300,2,9
1611400,2,18
1611500,2,30
1611600,2,57
1611700,2,18
1611800,2,27
1611900,2,0
1612000,2,9
1612100,2,30
1612200,2,36
1612300,2,24
1612400,2,12
1612500,2,21
1612600,2,18
1612700,2,33
1612800,2,18
1612900,2,0
1613000,2,0
1613100,2,3
1613200,2,9
1613300,2,12
1613400,2,30
1613500,2,15
1613600,2,18
1613700,2,24
1613800,2,18
1613900,2,18
1614000,2,21
1614100,2,15
1614200,2,30
1614300,2,24
1614400,2,12
1614500,2,33
1614600,2,21
1614700,2,24
1614800,2,18
1614900,2,33
1615000,2,42
1615100,2,24
1615200,2,66
1615300,2,21
1615400,2,45
1615500,2,33
1615600,2,36
1615700,2,18
1615800,2,0
1615900,2,6
1616000,2,0
1616101,2,3
1616102,2,39
1616200,2,27
1616300,2,21
1616400,2,15
1616502,2,54
1616503,2,33
1616504,2,45
1616600,2,3
1616700,2,15
1616800,2,3
1616900,2,18
1617000,2,15
1617100,2,21
1617200,2,15
1617300,2,15
1617400,2,15
1617500,2,9
1617600,2,6
1617700,2,18
1617801,2,12
1617802,2,18
1617900,2,0
1618000,2,6
1618100,2,9
1618200,2,18
1618300,2,12
1618400,2,3
1618500,2,9
1618600,2,6
1618701,2,21
1618702,2,39
1618800,2,15
1618902,2,6
1618903,2,18
1618904,2,3
1619000,2,9
1619101,2,21
1619102,2,12
1619201,2,12
1619202,2,6
1619300,2,18
1619400,2,15
1619500,2,18
1619600,2,15
1619700,2,27
1619800,2,15
1619900,2,24
1620000,2,24
1620100,2,15
1620200,2,12
1620300,2,6
1620401,2,12
1620402,2,6
1620501,2,0
1620502,2,6
1620601,2,6
1620602,2,0
1620603,2,3
1620700,2,24
1620800,2,12
1620900,2,6
1621000,2,21
1621100,2,6
1621200,2,12
1621300,2,0
1621400,2,24
1621500,2,9
1621600,2,18
1621700,2,12
1621800,2,12
1621900,2,15
1622000,2,6
1622100,2,0
1622201,2,9
1622202,2,3
1622300,2,6
1622400,2,15
1622501,2,6
1622502,2,6
1622600,2,12
1622700,2,30
1622800,2,6
1622900,2,9
1623000,2,9
1623100,2,6
1623200,2,6
1623300,2,0
1623401,2,3
1623403,2,3
1623404,2,0
1623500,2,3
1623600,2,12
1623701,2,9
1623702,2,0
1623800,2,3
1623900,2,9
1624001,2,0
1624002,2,12
1624100,2,3
1624200,2,15
1624300,2,0
1624401,2,0
1624402,2,3
1624501,2,6
1624502,2,12
1624600,2,3
1624700,2,6
1624800,2,15
1624900,2,12
1625000,2,6
1625100,2,9
1625200,2,9
1625300,2,15
1625400,2,6
1625500,2,9
1625600,2,12
1625700,2,12
1625800,2,9
1625900,2,9
1626000,2,15
1626100,2,21
1626200,2,15
1626300,2,18
1626400,2,3
1626500,2,6
1626600,2,9
1626700,2,3
1626801,2,3
1626802,2,15
1626900,2,18
1627000,2,18
1627100,2,0
1627201,2,12
1627202,2,3
1627300,2,6
1627400,2,12
1627500,2,12
1627601,2,6
1627602,2,9
1627700,2,21
1627800,2,3
1627900,2,9
1628000,2,9
1628100,2,0
1628200,2,6
1628300,2,12
1628400,2,6
1628500,2,21
1628600,2,18
1628700,2,15
1628800,2,15
1628900,2,6
1629000,2,9
1629100,2,9
1629200,2,12
1629300,2,12
1629401,2,9
1629402,2,3
1629500,2,12
1629600,2,6
1629701,2,15
1629702,2,3
1629801,2,12
1629802,2,3
1629900,2,6
1630000,2,3
1630100,2,12
1630200,2,6
1630300,2,18
1630400,2,0
1630500,2,0
1630600,2,6
1630700,2,9
1630800,2,15
1630900,2,3
1631000,2,6
1631100,2,12
1631200,2,18
1631300,2,9
1631400,2,3
1631500,2,18
1631600,2,9
1631700,2,6
1631800,2,6
1631900,2,9
1632000,2,12
1632100,2,9
1632200,2,21
1632300,2,12
1632400,2,9
1632500,2,6
1632600,2,6
1632701,2,27
1632702,2,36
1632800,2,27
1632900,2,24
1633000,2,18
1633100,2,27
1633200,2,24
1633300,2,21
1633400,2,12
1633500,2,3
1633600,2,6
1633700,2,18
1633800,2,24
1633900,2,3
1634000,2,0
1634101,2,45
1634102,2,0
1634200,2,39
1634300,2,30
1634400,2,18
1634500,2,24
1634600,2,18
1634700,2,9
1634800,2,6
1634900,2,0
1635000,2,3
1635100,2,6
1635200,2,3
1635300,2,3
1635400,2,33
1635500,2,6
1635600,2,15
1635700,2,3
1635800,2,3
1635901,2,12
1635902,2,3
1635903,2,3
1636000,2,12
1636102,2,3
1636103,2,15
1636104,2,27
1636201,2,15
1636203,2,6
1636204,2,0
1636302,2,3
1636303,2,12
1636304,2,15
1636400,2,18
1636500,2,24
1636600,2,6
1636700,2,12
1636801,2,30
1636802,2,0
1636900,2,21
1637000,2,21
1637100,2,18
1637200,2,15
1637300,2,12
1637400,2,3
1637500,2,27
1637600,2,21
1637700,2,12
1637800,2,15
1637900,2,18
1638000,2,12
1638100,2,15
1638200,2,15
1638301,2,3
1638302,2,15
1638400,2,12
1638500,2,12
1638600,2,9
1638700,2,15
1638800,2,18
1638900,2,15
1639000,2,12
1639100,2,6
1639200,2,9
1639300,2,21
1639400,2,15
1639500,2,12
1639600,2,9
1639700,2,21
1639800,2,15
1639900,2,15
1640000,2,15
1640100,2,9
1640201,2,3
1640202,2,6
1640300,2,0
1640400,2,21
1640500,2,24
1640600,2,18
1640700,2,30
1640800,2,9
1640900,2,57
1641000,2,75
1641100,2,42
1641200,2,33
1641300,2,27
1641400,2,9
1641500,2,27
1641600,2,21
1641700,2,36
1641801,2,18
1641802,2,15
1641900,2,21
1642000,2,36
1642100,2,21
1642200,2,30
1642300,2,51
1642400,2,9
1642500,2,18
1642600,2,33
1642700,2,15
1642800,2,24
1642900,2,24
1643000,2,45
1643100,2,39
1643200,2,27
1643300,2,30
1643400,2,12
1643500,2,24
1643600,2,36
1643700,2,3
1643800,2,6
1643900,2,3
1644000,2,30
1644100,2,15
1644200,2,18
1644300,2,21
1644400,2,42
1644500,2,36
1644600,2,27
1644700,2,36
1644800,2,54
1644900,2,15
1645000,2,18
1645100,2,24
1645200,2,24
1645300,2,6
1645400,2,12
1645500,2,24
1645600,2,30
1645700,2,0
1645800,2,15
1645900,2,21
1646000,2,21
1646100,2,3
1646200,2,3
1646300,2,12
1646400,2,27
1646500,2,21
1646600,2,27
1646700,2,9
1646800,2,12
1646900,2,21
1647000,2,27
1647101,2,0
1647102,2,0
1647200,2,6
1647300,2,24
1647400,2,33
1647500,2,15
1647600,2,18
1647700,2,15
1647800,2,3
1647900,2,3
1648000,2,0
1648100,2,6
1648200,2,9
1648300,2,42
1648400,2,12
1648500,2,33
1648600,2,48
1648700,2,9
1648800,2,21
1648900,2,42
1649000,2,36
1649100,2,27
1649200,2,27
1649300,2,6
1649400,2,9
1649500,2,9
1649600,2,6
1649700,2,15
1649800,2,9
1649900,2,57
1650000,2,15
1650101,2,27
1650102,2,21
1650200,2,12
1650301,2,6
1650302,2,9
1650400,2,27
1650500,2,21
1650600,2,15
1650700,2,0
1650801,2,3
1650803,2,9
1650804,2,0
1650900,2,15
1651001,2,15
1651002,2,0
1651003,2,0
1651100,2,21
1651200,2,21
1651300,2,12
1651400,2,9
1651500,2,6
1651600,2,6
1651700,2,9
1651800,2,6
1651900,2,12
1652000,2,3
1652100,2,12
1652200,2,15
1652300,2,9
1652400,2,18
1652500,2,21
1652600,2,21
1652700,2,36
1652800,2,18
1652901,2,0
1652902,2,18
1653000,2,42
1653100,2,18
1653200,2,39
1653300,2,12
1653400,2,57
1653500,2,63
1653601,2,9
1653602,2,3
1653701,2,0
1653702,2,6
1653803,2,0
1653804,2,69
1653806,2,81
1653807,2,12
1653808,2,0
1653901,2,18
1653902,2,24
1654000,2,12
1654101,2,6
1654102,2,27
1654200,2,18
1654300,2,6
1654400,2,24
1654500,2,9
1654600,2,3
1654700,2,12
1654800,2,9
1654900,2,0
1655000,2,9
1655100,2,6
1655200,2,12
1655300,2,3
1655400,2,3
1655500,2,3
1655600,2,3
1655700,2,15
1655800,2,24
1655900,2,6
1656000,2,3
1656100,2,12
1656200,2,15
1656300,2,30
1656400,2,6
1656500,2,30
1656600,2,3
1656700,2,33
1656800,2,12
1656900,2,9
1657000,2,27
1657100,2,42
1657200,2,42
1657300,2,21
1657400,2,12
1657500,2,18
1657600,2,21
1657700,2,15
1657800,2,9
1657901,2,9
1657902,2,3
1658000,2,9
1658100,2,6
1658200,2,24
1658300,2,21
1658400,2,12
1658500,2,9
1658601,2,3
1658602,2,6
1658700,2,6
1658800,2,9
1658900,2,12
1659000,2,18
1659100,2,12
1659200,2,12
1659300,2,15
1659400,2,21
1659500,2,12
1659600,2,6
1659700,2,18
1659801,2,6
1659802,2,3
1659901,2,0
1659902,2,3
1660000,2,6
1660100,2,15
1660200,2,3
1660300,2,3
1660400,2,12
1660500,2,3
1660600,2,33
1660700,2,9
1660800,2,12
1660900,2,21
1661000,2,18
1661100,2,12
1661200,2,24
1661300,2,15
1661400,2,6
1661500,2,3
1661600,2,0
1661700,2,3
1661800,2,15
1661900,2,6
1662000,2,9
1662100,2,9
1662200,2,9
1662300,2,15
1662400,2,6
1662500,2,9
1662600,2,12
1662700,2,9
1662800,2,15
1662900,2,6
1663000,2,9
1663100,2,9
1663200,2,15
1663300,2,6
1663400,2,27
1663500,2,18
1663600,2,36
1663700,2,18
1663800,2,15
1663900,2,27
1664000,2,27
1664100,2,18
1664200,2,27
1664300,2,12
1664400,2,21
1664500,2,3
1664600,2,12
1664700,2,6
1664800,2,6
1664900,2,6
1665000,2,3
1665100,2,6
1665200,2,6
1665300,2,3
1665400,2,3
1665500,2,15
1665600,2,21
1665700,2,15
1665800,2,15
1665900,2,9
1666000,2,18
1666100,2,3
1666200,2,9
1666300,2,21
1666400,2,9
1666500,2,3
1666600,2,6
1666700,2,0
1666800,2,12
1666900,2,9
1667000,2,6
1667100,2,0
1667200,2,3
1667300,2,9
1667400,2,6
1667500,2,3
1667600,2,3
1667700,2,12
1667800,2,9
1667900,2,9
1668000,2,9
1668100,2,12
1668200,2,0
1668300,2,12
1668400,2,6
1668500,2,3
1668600,2,18
1668700,2,0
1668800,2,21
1668900,2,9
1669000,2,3
1669100,2,0
1669200,2,3
1669300,2,0
1669400,2,6
1669500,2,0
1669601,2,15
1669602,2,0
1669700,2,6
1669800,2,12
1669900,2,3
1670000,2,6
1670100,2,3
1670200,2,6
1670300,2,3
1670400,2,6
1670500,2,3
1670600,2,0
1670700,2,3
1670801,2,0
1670802,2,0
1670900,2,6
1671000,2,6
1671101,2,0
1671102,2,0
1671103,2,0
1671200,2,6
1671300,2,9
1671400,2,0
1671500,2,6
1671600,2,0
1671701,2,3
1671702,2,0
1671800,2,3
1671900,2,9
1672000,2,9
1672100,2,21
1672200,2,15
1672301,2,0
1672302,2,3
1672400,2,6
1672500,2,6
1672600,2,12
1672701,2,6
1672702,2,0
1672801,2,12
1672802,2,0
1672900,2,21
1673000,2,15
1673100,2,0
1673200,2,0
1673301,2,6
1673302,2,0
1673400,2,0
1673500,2,6
1673600,2,12
1673700,2,12
1673801,2,9
1673802,2,3
1673900,2,21
1674000,2,15
1674100,2,12
1674201,2,9
1674202,2,15
1674301,2,9
1674302,2,6
1674400,2,0
1674500,2,0
1674600,2,18
1674700,2,3
1674800,2,6
1674900,2,18
1675000,2,18
1675100,2,30
1675200,2,0
1675300,2,36
1675400,2,33
1675500,2,24
1675600,2,30
1675700,2,24
1675800,2,24
1675900,2,15
1676000,2,3
1676100,2,3
1676200,2,6
1676300,2,3
1676401,2,12
1676402,2,3
1676403,2,15
1676404,2,6
1676501,2,18
1676502,2,15
1676600,2,3
1676700,2,15
1676800,2,15
1676900,2,0
1677000,2,15
1677101,2,9
1677102,2,15
1677200,2,36
1677300,2,18
1677400,2,6
1677500,2,30
1677600,2,6
1677700,2,6
1677800,2,6
1677900,2,6
1678000,2,6
1678100,2,9
1678200,2,3
1678300,2,0
1678400,2,6
1678501,2,3
1678502,2,0
1678600,2,3
1678700,2,15
1678800,2,18
1678900,2,15
1679000,2,15
1679100,2,9
1679200,2,12
1679300,2,21
1679400,2,24
1679500,2,18
1679601,2,30
1679602,2,3
1679700,2,12
1679800,2,21
1679901,2,3
1679902,2,3
1679903,2,9
1680001,2,3
1680002,2,9
1680003,2,3
1680101,2,12
1680102,2,6
1680103,2,0
1680200,2,18
1680300,2,18
1680400,2,36
1680501,2,18
1680502,2,21
1680503,2,27
1680600,2,15
1680701,2,12
1680702,2,6
1680801,2,9
1680802,2,6
1680900,2,27
1681000,2,21
1681100,2,3
1681200,2,66
1681300,2,54
1681400,2,15
1681500,2,9
1681600,2,15
1681701,2,12
1681702,2,24
1681801,2,12
1681802,2,15
1681803,2,12
1681804,2,15
1681805,2,9
1681806,2,15
1681807,2,6
1681900,2,18
1682000,2,42
1682102,2,3
1682104,2,3
1682106,2,12
1682107,2,0
1682109,2,39
1682110,2,6
1682111,2,6
1682112,2,6
1682113,2,0
1682114,2,6
1682115,2,75
1682116,2,36
1682202,2,81
1682203,2,36
1682205,2,9
1682206,2,0
1682207,2,6
1682208,2,3
1682300,2,0
1682400,2,9
1682501,2,9
1682502,2,27
1682600,2,33
1682701,2,3
1682702,2,18
1682800,2,42
1682901,2,9
1682902,2,6
1683000,2,42
1683100,2,36
1683200,2,15
1683300,2,3
1683400,2,6
1683500,2,6
1683600,2,3
1683700,2,6
1683800,2,12
1683900,2,9
1684000,2,3
1684100,2,0
1684200,2,3
1684300,2,9
1684400,2,3
1684500,2,12
1684600,2,6
1684700,2,12
1684801,2,12
1684802,2,15
1684900,2,30
1685000,2,21
1685100,2,36
1685202,2,3
1685203,2,9
1685204,2,6
1685301,2,3
1685302,2,0
1685303,2,3
1685400,2,21
1685500,2,6
1685600,2,6
1685700,2,9
1685800,2,36
1685901,2,27
1685903,2,6
1685904,2,3
1686000,2,0
1686100,2,9
1686200,2,9
1686300,2,33
1686400,2,9
1686500,2,21
1686600,2,18
1686700,2,9
1686800,2,12
1686900,2,15
1687000,2,9
1687100,2,9
1687202,2,0
1687205,2,51
1687206,2,6
1687207,2,15
1687208,2,3
1687301,2,0
1687302,2,3
1687303,2,3
1687304,2,6
1687400,2,24
1687500,2,27
1687601,2,3
1687602,2,12
1687700,2,18
1687800,2,9
1687900,2,15
1688000,2,3
1688100,2,9
1688200,2,9
1688301,2,12
1688302,2,6
1688400,2,42
1688500,2,21
1688600,2,24
1688700,2,12
1688800,2,27
1688900,2,18
1689000,2,27
1689100,2,15
1689200,2,21
1689300,2,39
1689400,2,27
1689501,2,12
1689502,2,21
1689503,2,15
1689504,2,15
1689600,2,39
1689700,2,36
1689800,2,6
1689900,2,27
1690000,2,21
1690100,2,21
1690201,2,6
1690202,2,6
1690300,2,15
1690400,2,30
1690500,2,18
1690600,2,6
1690700,2,9
1690800,2,39
1690900,2,15
1691000,2,24
1691100,2,18
1691200,2,36
1691300,2,39
1691401,2,48
1691402,2,60
1691500,2,12
1691600,2,0
1691700,2,36
1691800,2,21
1691900,2,18
1692000,2,21
1692100,2,30
1692200,2,24
1692300,2,42
1692400,2,42
1692500,2,24
1692600,2,30
1692700,2,12
1692800,2,42
1692900,2,33
1693000,2,30
1693100,2,21
1693200,2,18
1693300,2,27
1693400,2,24
1693500,2,18
1693600,2,18
1693700,2,30
1693800,2,24
1693900,2,27
1694001,2,18
1694002,2,15
1694003,2,21
1694100,2,18
1694200,2,30
1694300,2,24
1694400,2,27
1694500,2,6
1694600,2,6
1694700,2,21
1694800,2,33
1694900,2,24
1695000,2,30
1695100,2,24
1695200,2,21
1695300,2,75
1695401,2,30
1695402,2,3
1695500,2,24
1695600,2,42
1695700,2,27
1695800,2,24
1695900,2,42
1696000,2,30
1696100,2,45
1696200,2,21
1696300,2,21
1696400,2,15
1696500,2,42
1696600,2,36
1696700,2,36
1696800,2,24
1696900,2,3
1697000,2,0
1697100,2,0
1697200,2,0
1697300,2,3
1697400,2,6
1697500,2,0
1697600,2,0
1697700,2,0
1697800,2,0
1697900,2,3
1698000,2,0
1698100,2,3
1698200,2,3
1698300,2,3
1698400,2,0
1698500,2,0
1698600,2,0
1698700,2,6
1698800,2,0
1698900,2,0
1699000,2,9
1699100,2,0
1699200,2,0
1699300,2,6
1699400,2,3
1699500,2,12
1699600,2,3
1699700,2,18
1699800,2,9
1699900,2,12
1700000,2,15
1700100,2,18
1700200,2,9
1700300,2,3
1700400,2,0
1700500,2,12
1700600,2,24
1700700,2,18
1700800,2,21
1700900,2,15
1701000,2,12
1701100,2,15
1701200,2,9
1701300,2,12
1701400,2,27
1701500,2,12
1701600,2,6
1701700,2,6
1701800,2,18
1701900,2,21
1702000,2,0
1702100,2,18
1702200,2,12
1702300,2,0
1702400,2,3
1702500,2,0
1702600,2,0
1702700,2,3
1702800,2,3
1702900,2,12
1703000,2,15
1703100,2,27
1703200,2,12
1703300,2,15
1703400,2,18
1703500,2,18
1703600,2,3
1703700,2,18
1703800,2,15
1703900,2,18
1704000,2,18
1704100,2,21
1704200,2,21
1704300,2,21
1704400,2,18
1704500,2,18
1704600,2,3
1704700,2,24
1704800,2,15
1704900,2,15
1705000,2,15
1705100,2,12
1705200,2,6
1705300,2,3
