meshblock_id,census_year_id,residents
780411,2,261
780412,2,114
780413,2,195
780414,2,639
780415,2,126
780416,2,0
780417,2,96
780501,2,66
780504,2,261
780506,2,111
780507,2,177
780508,2,186
780509,2,156
780510,2,66
780511,2,66
780512,2,51
780513,2,78
780514,2,90
780600,2,237
780700,2,276
780800,2,108
780901,2,33
780902,2,27
781001,2,282
781002,2,180
781003,2,165
781100,2,48
781200,2,42
781301,2,9
781302,2,24
781400,2,57
781500,2,162
781600,2,162
781700,2,189
781800,2,3
781900,2,0
782000,2,36
782100,2,0
782200,2,306
782300,2,6
782400,2,45
782500,2,9
782600,2,63
782700,2,9
782800,2,69
782900,2,69
783000,2,0
783101,2,87
783102,2,69
783200,2,72
783300,2,201
783400,2,174
783500,2,135
783600,2,114
783700,2,279
783800,2,0
783900,2,24
784000,2,0
784100,2,15
784200,2,66
784300,2,39
784400,2,123
784500,2,237
784600,2,69
784700,2,84
784801,2,42
784802,2,72
784900,2,0
785000,2,297
785100,2,216
785200,2,39
785300,2,78
785400,2,180
785500,2,108
785600,2,123
785700,2,156
785800,2,186
785900,2,48
786000,2,60
786100,2,189
786200,2,186
786300,2,303
786400,2,6
786500,2,744
786600,2,90
786700,2,6
786801,2,168
786802,2,192
786901,2,195
786902,2,129
787000,2,276
787100,2,207
787200,2,243
787300,2,96
787400,2,333
787500,2,291
787601,2,117
787602,2,159
787603,2,120
787700,2,153
787800,2,114
787900,2,27
788000,2,129
788101,2,129
788102,2,102
788201,2,93
788202,2,111
788203,2,117
788300,2,249
788400,2,81
788500,2,72
788601,2,192
788602,2,189
788700,2,270
788800,2,60
788901,2,162
788902,2,27
788903,2,108
789001,2,36
789002,2,126
789003,2,69
789101,2,90
789102,2,42
789103,2,57
789104,2,45
789201,2,87
789202,2,60
789301,2,57
789302,2,84
789401,2,162
789402,2,108
789501,2,93
789502,2,87
789600,2,216
789700,2,114
789801,2,120
789802,2,72
789803,2,75
789804,2,63
789805,2,63
789901,2,159
789902,2,69
790000,2,222
790100,2,120
790200,2,174
790300,2,0
790400,2,90
790500,2,243
790601,2,90
790602,2,117
790700,2,207
790800,2,114
790900,2,267
791000,2,72
791101,2,63
791102,2,66
791103,2,54
791201,2,72
791202,2,45
791203,2,51
791204,2,42
791205,2,42
791206,2,12
791207,2,24
791300,2,156
791400,2,132
791500,2,117
791600,2,3
791700,2,75
791801,2,0
791802,2,12
791803,2,42
791804,2,48
791900,2,9
792000,2,0
792100,2,3
792201,2,69
792202,2,48
792301,2,54
792302,2,42
792401,2,0
792402,2,75
792403,2,93
792501,2,78
792502,2,48
792503,2,54
792504,2,72
792601,2,0
792602,2,96
792603,2,102
792700,2,123
792800,2,18
792900,2,156
793000,2,24
793100,2,66
793200,2,15
793301,2,90
793302,2,87
793400,2,129
793501,2,45
793502,2,54
793503,2,72
793504,2,72
793601,2,84
793602,2,84
793603,2,72
793604,2,36
793605,2,51
793700,2,201
793800,2,51
793900,2,198
794000,2,108
794100,2,144
794200,2,171
794300,2,99
794400,2,153
794500,2,96
794600,2,135
794700,2,99
794800,2,87
794900,2,147
795001,2,69
795002,2,48
795100,2,117
795200,2,132
795301,2,69
795302,2,54
795400,2,246
795500,2,189
795600,2,162
795700,2,147
795801,2,192
795802,2,141
795900,2,144
796000,2,114
796100,2,93
796200,2,294
796300,2,120
796400,2,159
796500,2,144
796600,2,159
796700,2,174
796800,2,102
796900,2,159
797000,2,126
797100,2,147
797200,2,279
797300,2,222
797400,2,216
797500,2,171
797600,2,78
797700,2,120
797800,2,159
797900,2,120
798000,2,84
798101,2,30
798102,2,117
798200,2,219
798300,2,99
798400,2,57
798500,2,51
798600,2,120
798700,2,93
798802,2,36
798803,2,78
798804,2,84
798901,2,45
798902,2,204
799000,2,315
799102,2,102
799105,2,177
799106,2,135
799107,2,141
799108,2,108
799109,2,153
799110,2,147
799111,2,126
799112,2,117
799113,2,69
799117,2,0
799118,2,0
799119,2,0
799120,2,0
799121,2,0
799122,2,0
799123,2,0
799124,2,0
799125,2,0
799126,2,51
799127,2,6
799128,2,0
799129,2,0
799130,2,51
799131,2,45
799132,2,45
799133,2,0
799134,2,72
799200,2,99
799300,2,162
799400,2,195
799500,2,255
799600,2,117
799700,2,234
799800,2,87
799900,2,114
800000,2,141
800101,2,78
800102,2,96
800103,2,99
800201,2,297
800202,2,96
800303,2,165
800304,2,216
800305,2,240
800307,2,108
800308,2,84
800309,2,75
800310,2,141
800311,2,66
800312,2,141
800313,2,120
800314,2,111
800315,2,105
800400,2,249
800500,2,228
800600,2,117
800700,2,174
800800,2,243
800900,2,114
801001,2,75
801002,2,57
801101,2,36
801102,2,45
801103,2,75
801104,2,57
801200,2,201
801300,2,177
801400,2,105
801500,2,135
801600,2,9
801700,2,168
801800,2,180
801901,2,21
801902,2,18
802000,2,138
802100,2,105
802200,2,165
802300,2,183
802400,2,165
802501,2,129
802502,2,117
802600,2,93
802700,2,87
802801,2,15
802802,2,63
802803,2,21
802900,2,153
803000,2,93
803100,2,129
803200,2,129
803301,2,129
803302,2,78
803303,2,153
803400,2,54
803500,2,105
803601,2,90
803602,2,60
803701,2,36
803702,2,96
803703,2,33
803801,2,45
803802,2,60
803803,2,66
803900,2,99
804000,2,156
804100,2,180
804200,2,141
804300,2,117
804400,2,153
804500,2,114
804600,2,90
804701,2,75
804702,2,108
804801,2,84
804802,2,69
804901,2,171
804902,2,189
805000,2,84
805100,2,102
805200,2,51
805300,2,132
805400,2,153
805500,2,84
805601,2,129
805602,2,78
805604,2,102
805605,2,72
805701,2,96
805703,2,57
805704,2,72
805705,2,36
805801,2,54
805802,2,84
805803,2,63
805901,2,72
805902,2,72
806001,2,96
806002,2,81
806101,2,90
806102,2,78
806103,2,51
806203,2,132
806204,2,201
806205,2,159
806206,2,201
806207,2,201
806208,2,201
806301,2,258
806303,2,72
806304,2,9
806401,2,78
806402,2,123
806502,2,0
806504,2,0
806505,2,0
806506,2,48
806601,2,90
806602,2,135
806603,2,132
806604,2,117
806700,2,48
806800,2,63
806900,2,225
807000,2,150
807100,2,201
807200,2,168
807300,2,183
807400,2,39
807500,2,84
807600,2,84
807700,2,135
807802,2,27
807803,2,132
807804,2,0
807900,2,42
808001,2,33
808002,2,225
808101,2,105
808102,2,21
808200,2,147
808301,2,33
808302,2,36
808402,2,168
808403,2,120
808404,2,45
808501,2,297
808502,2,12
808602,2,0
808603,2,63
808604,2,36
808605,2,39
808606,2,57
808607,2,0
808608,2,75
808701,2,243
808702,2,6
808800,2,108
808901,2,231
808902,2,180
809002,2,81
809003,2,93
809004,2,24
809005,2,0
809006,2,87
809101,2,141
809103,2,69
809104,2,72
809200,2,90
809300,2,135
809400,2,159
809501,2,0
809502,2,0
809600,2,123
809701,2,219
809702,2,156
809800,2,51
809900,2,264
810000,2,255
810100,2,66
810200,2,21
810300,2,132
810400,2,132
810500,2,243
810603,2,108
810604,2,309
810605,2,240
810606,2,303
810607,2,9
810608,2,135
810609,2,39
810610,2,54
810611,2,87
810612,2,42
810700,2,309
810800,2,180
810901,2,78
810902,2,111
810903,2,57
810904,2,66
811001,2,162
811002,2,174
811100,2,252
811200,2,177
811300,2,210
811401,2,15
811402,2,48
811500,2,42
811600,2,273
811700,2,147
811802,2,54
811803,2,30
811804,2,9
811805,2,294
811900,2,84
812001,2,51
812002,2,21
812100,2,90
812201,2,96
812202,2,15
812301,2,63
812303,2,9
812304,2,27
812400,2,117
812500,2,3
812600,2,135
812700,2,63
812800,2,24
812900,2,396
813001,2,75
813002,2,12
813100,2,75
813200,2,102
813300,2,162
813400,2,234
813501,2,24
813502,2,117
813601,2,84
813602,2,9
813701,2,15
813702,2,54
813800,2,180
813900,2,66
814001,2,57
814002,2,63
814003,2,84
814100,2,30
814200,2,189
814303,2,18
814304,2,135
814305,2,21
814306,2,198
814402,2,141
814403,2,6
814404,2,9
814501,2,195
814502,2,234
814600,2,159
814701,2,9
814702,2,57
814800,2,174
814900,2,45
815000,2,99
815100,2,42
815200,2,90
815301,2,75
815302,2,111
815303,2,96
815304,2,27
815401,2,270
815402,2,15
815501,2,234
815503,2,99
815504,2,27
815603,2,60
815604,2,222
815605,2,297
815606,2,0
815607,2,0
815702,2,51
815703,2,0
815704,2,177
815801,2,78
815802,2,24
815900,2,219
816000,2,117
816100,2,147
816200,2,117
816302,2,48
816303,2,39
816304,2,87
816305,2,90
816401,2,180
816403,2,12
816404,2,39
816405,2,60
816504,2,162
816508,2,96
816509,2,9
816510,2,0
816511,2,108
816512,2,27
816513,2,51
816514,2,54
816515,2,90
816516,2,63
816517,2,42
816518,2,90
816519,2,102
816520,2,9
816521,2,33
816522,2,0
816523,2,0
816524,2,3
816525,2,33
816526,2,33
816527,2,78
816528,2,30
816529,2,9
816530,2,0
816531,2,9
816532,2,24
816533,2,0
816534,2,0
816535,2,0
816536,2,0
816537,2,54
816538,2,0
816539,2,0
816600,2,129
816701,2,90
816702,2,195
816703,2,153
816704,2,213
816705,2,279
816800,2,99
816900,2,279
817001,2,336
817002,2,9
817101,2,12
817102,2,12
817200,2,243
817300,2,84
817400,2,54
817500,2,156
817600,2,120
817701,2,105
817702,2,72
817703,2,51
817704,2,99
817705,2,78
817706,2,54
817800,2,288
817901,2,210
817902,2,105
817903,2,177
818000,2,144
818101,2,69
818102,2,78
818103,2,60
818200,2,216
818300,2,75
818400,2,141
818500,2,42
818600,2,21
818700,2,39
818800,2,30
818900,2,0
819000,2,33
819100,2,0
819200,2,315
819301,2,96
819302,2,72
819400,2,126
819501,2,108
819502,2,78
819600,2,264
819700,2,207
819800,2,156
819900,2,150
820000,2,243
820100,2,141
820200,2,153
820300,2,135
820400,2,69
820503,2,132
820504,2,72
820505,2,90
820506,2,54
820507,2,72
820508,2,48
820600,2,249
820701,2,102
820702,2,210
820703,2,180
820704,2,141
820800,2,48
820900,2,126
821001,2,198
821002,2,180
821101,2,144
821102,2,195
821200,2,81
821301,2,96
821302,2,174
821303,2,39
821400,2,51
821500,2,138
821600,2,135
821700,2,129
821800,2,234
821900,2,96
822000,2,57
822100,2,180
822200,2,165
822300,2,147
822401,2,321
822405,2,156
822406,2,126
822407,2,132
822408,2,102
822409,2,3
822410,2,0
822411,2,0
822412,2,72
822413,2,54
822414,2,0
822415,2,54
822416,2,30
822417,2,60
822418,2,60
822419,2,78
822500,2,162
822600,2,135
822701,2,102
822702,2,81
822703,2,90
822704,2,48
822705,2,24
822800,2,45
822900,2,126
823000,2,6
823100,2,60
823200,2,69
823300,2,9
823401,2,186
823403,2,63
823404,2,78
823405,2,39
823406,2,9
823407,2,12
823408,2,78
823409,2,57
823410,2,78
823411,2,30
823500,2,24
823600,2,18
823700,2,57
823800,2,3
823900,2,72
824000,2,126
824100,2,222
824200,2,27
824301,2,18
824302,2,42
824401,2,63
824402,2,84
824403,2,6
824404,2,60
824405,2,63
824406,2,51
824407,2,54
824408,2,27
824500,2,54
824601,2,72
824602,2,30
824700,2,93
824801,2,30
824803,2,99
824804,2,72
824901,2,45
824903,2,69
824904,2,12
825000,2,75
825101,2,21
825103,2,12
825105,2,3
825106,2,27
825201,2,21
825202,2,75
825301,2,72
825302,2,153
825400,2,81
825500,2,150
825600,2,48
825700,2,57
825800,2,66
825900,2,99
826000,2,75
826100,2,42
826201,2,24
826202,2,15
826300,2,48
826400,2,72
826500,2,105
826601,2,33
826602,2,135
826603,2,138
826700,2,54
826802,2,138
826803,2,111
826804,2,45
826902,2,24
826903,2,15
826904,2,24
826905,2,9
826906,2,0
826907,2,0
826908,2,99
826909,2,24
827001,2,81
827003,2,15
827004,2,123
827100,2,117
827200,2,39
827300,2,54
827400,2,69
827500,2,96
827601,2,24
827603,2,60
827604,2,12
827700,2,66
827800,2,144
827901,2,126
827902,2,93
828001,2,6
828002,2,6
828003,2,75
828100,2,96
828202,2,30
828203,2,174
828204,2,21
828302,2,51
828303,2,42
828304,2,36
828400,2,18
828501,2,33
828503,2,18
828504,2,18
828505,2,18
828602,2,78
828603,2,60
828604,2,51
828700,2,57
828800,2,87
828900,2,72
829000,2,69
829100,2,99
829200,2,99
829300,2,81
829401,2,15
829402,2,15
829403,2,15
829404,2,21
829405,2,15
829406,2,30
829407,2,18
829408,2,9
829409,2,12
829410,2,0
829411,2,21
829500,2,237
829600,2,87
829700,2,15
829800,2,42
829900,2,186
830000,2,27
830100,2,36
830200,2,99
830300,2,87
830400,2,72
830500,2,198
830600,2,165
830700,2,87
830800,2,210
830900,2,135
831000,2,126
831100,2,48
831200,2,132
831300,2,24
831400,2,105
831500,2,87
831601,2,60
831602,2,3
831700,2,114
831800,2,165
831900,2,192
832000,2,87
832101,2,99
832102,2,57
832103,2,75
832201,2,90
832202,2,42
832300,2,27
832400,2,87
832500,2,45
832601,2,42
832602,2,3
832700,2,105
832800,2,240
832900,2,207
833001,2,57
833002,2,15
833101,2,33
833102,2,51
833201,2,0
833203,2,48
833204,2,21
833205,2,12
833206,2,39
833207,2,18
833300,2,72
833400,2,27
833500,2,51
833601,2,99
833602,2,0
833701,2,201
833702,2,192
833800,2,180
833900,2,6
834000,2,267
834100,2,9
834200,2,66
834300,2,114
834400,2,132
834501,2,159
834502,2,156
834503,2,105
834600,2,276
834701,2,99
834702,2,72
834800,2,0
834900,2,96
835000,2,255
835101,2,102
835102,2,69
835201,2,15
835202,2,210
835300,2,144
835401,2,66
835402,2,54
835403,2,54
835404,2,48
835405,2,45
835406,2,60
835407,2,69
835408,2,45
835501,2,117
835502,2,159
835503,2,120
835504,2,69
835601,2,180
835603,2,39
835604,2,36
835605,2,60
835700,2,0
835801,2,273
835803,2,228
835804,2,153
835900,2,138
836000,2,162
836100,2,102
836200,2,123
836300,2,51
836400,2,105
836500,2,150
836600,2,141
836701,2,39
836702,2,96
836703,2,9
836800,2,99
836901,2,198
836902,2,96
836903,2,267
836904,2,147
837001,2,294
837002,2,213
837101,2,198
837102,2,144
837201,2,150
837203,2,66
837204,2,63
837205,2,51
837206,2,15
837207,2,39
837208,2,45
837209,2,3
837300,2,294
837400,2,9
837500,2,48
837600,2,63
837700,2,144
837800,2,123
837900,2,0
838001,2,0
838002,2,0
838101,2,219
838102,2,105
838200,2,150
838300,2,243
838400,2,147
838500,2,21
838600,2,9
838700,2,21
838800,2,114
838900,2,330
839000,2,336
839100,2,12
839200,2,6
839300,2,222
839401,2,42
839402,2,0
839500,2,6
839600,2,39
839700,2,138
839800,2,225
839900,2,42
840000,2,285
840101,2,75
840102,2,51
840103,2,78
840104,2,69
840105,2,87
840200,2,213
840300,2,87
840400,2,60
840500,2,39
840601,2,6
840602,2,0
840603,2,156
840700,2,51
840801,2,117
840802,2,111
840901,2,0
840902,2,36
841001,2,9
841002,2,9
841100,2,126
841200,2,126
841300,2,144
841400,2,129
841501,2,12
841502,2,78
841600,2,66
841700,2,63
841801,2,102
841802,2,33
841900,2,123
842000,2,51
842101,2,141
842102,2,132
842200,2,105
842300,2,69
842401,2,93
842402,2,36
842500,2,36
842601,2,69
842602,2,18
842700,2,108
842800,2,135
842900,2,120
843000,2,51
843100,2,54
843200,2,93
843300,2,54
843401,2,42
843402,2,72
843403,2,78
843404,2,12
843500,2,96
843600,2,60
843700,2,114
843800,2,177
843900,2,108
844000,2,102
844100,2,240
844200,2,171
844300,2,135
844400,2,108
844500,2,222
844600,2,141
844700,2,159
844800,2,84
844901,2,15
844902,2,21
845000,2,162
845100,2,204
845200,2,72
845300,2,24
845400,2,57
845500,2,108
845600,2,81
845700,2,120
845800,2,72
845900,2,30
846000,2,27
846101,2,69
846102,2,231
846103,2,300
846200,2,15
846300,2,48
846401,2,6
846402,2,6
846500,2,114
846601,2,84
846602,2,21
846700,2,153
846800,2,45
846900,2,42
847000,2,87
847101,2,0
847102,2,75
847200,2,78
847300,2,81
847400,2,42
847500,2,48
847600,2,75
847700,2,33
847800,2,21
847900,2,90
848001,2,9
848002,2,12
848100,2,30
848201,2,30
848202,2,3
848300,2,69
848400,2,3
848500,2,36
848600,2,72
848700,2,48
848800,2,48
848900,2,72
849001,2,42
849002,2,30
849100,2,21
849200,2,42
849300,2,27
849400,2,42
849500,2,60
849600,2,45
849700,2,0
849800,2,0
849900,2,0
850000,2,0
850100,2,0
850200,2,9
850300,2,42
850400,2,138
850500,2,63
850600,2,57
850700,2,0
850800,2,69
850900,2,45
851000,2,177
851100,2,0
851200,2,168
851300,2,78
851400,2,168
851500,2,48
851600,2,159
851700,2,84
851800,2,120
851900,2,54
852001,2,21
852002,2,36
852100,2,108
852200,2,123
852300,2,48
852400,2,72
852500,2,96
852600,2,63
852700,2,72
852800,2,54
852900,2,21
853000,2,21
853100,2,36
853201,2,51
853202,2,42
853203,2,66
853300,2,54
853400,2,39
853500,2,39
853600,2,114
853700,2,159
853801,2,183
853802,2,30
853900,2,156
854001,2,42
854002,2,90
854101,2,81
854102,2,63
854103,2,57
854104,2,81
854201,2,117
854202,2,219
854300,2,114
854400,2,153
854501,2,66
854502,2,18
854503,2,33
854504,2,33
854505,2,15
854506,2,75
854600,2,57
854700,2,102
854800,2,159
854901,2,60
854902,2,141
855001,2,66
855002,2,132
855003,2,147
855100,2,207
855201,2,72
855202,2,114
855203,2,105
855204,2,111
855300,2,54
855400,2,117
855500,2,33
855600,2,120
855701,2,75
855702,2,33
855801,2,0
855802,2,138
855901,2,42
855902,2,33
855903,2,72
856001,2,0
856002,2,0
856003,2,27
856004,2,72
856005,2,99
856101,2,168
856102,2,126
856104,2,21
856105,2,60
856106,2,63
856200,2,153
856300,2,81
856400,2,0
856500,2,132
856600,2,93
856700,2,171
856800,2,108
856900,2,144
857000,2,105
857100,2,102
857200,2,198
857300,2,159
857400,2,87
857500,2,36
857600,2,27
857700,2,66
857800,2,102
857900,2,54
858000,2,96
858100,2,84
858200,2,126
858300,2,144
858401,2,84
858402,2,51
858403,2,51
858500,2,84
858601,2,84
858602,2,81
858700,2,99
858800,2,333
858900,2,126
859000,2,102
859100,2,198
859200,2,72
859300,2,96
859400,2,135
859500,2,69
859600,2,246
859702,2,6
859703,2,153
859704,2,180
859705,2,207
859801,2,180
859802,2,84
859900,2,15
860000,2,219
860100,2,189
860200,2,111
860300,2,201
860400,2,183
860500,2,78
860600,2,102
860700,2,123
860800,2,90
860900,2,96
861000,2,81
861100,2,21
861201,2,126
861202,2,78
861301,2,21
861302,2,42
861401,2,174
861402,2,51
861502,2,39
861503,2,213
861504,2,162
861600,2,45
861700,2,36
861800,2,60
861900,2,96
862000,2,54
862100,2,21
862201,2,0
862203,2,0
862204,2,0
862205,2,0
862207,2,0
862209,2,0
862210,2,0
862302,2,0
862303,2,0
862304,2,0
862305,2,0
862400,2,6
862501,2,189
862502,2,114
862600,2,114
862700,2,99
862800,2,81
862900,2,78
863000,2,216
863100,2,0
863200,2,99
863300,2,129
863400,2,108
863500,2,90
863600,2,162
863700,2,135
863800,2,99
863900,2,15
864000,2,132
864100,2,261
864200,2,288
864300,2,114
864400,2,198
864500,2,153
864600,2,126
864700,2,150
864800,2,39
864900,2,111
865000,2,123
865100,2,129
865200,2,138
865300,2,72
865400,2,99
865500,2,72
865600,2,186
865700,2,165
865800,2,99
865901,2,78
865902,2,36
865903,2,45
865904,2,24
866001,2,63
866002,2,57
866003,2,24
866004,2,78
866100,2,165
866200,2,174
866300,2,0
866400,2,120
866500,2,117
866600,2,108
866700,2,108
866800,2,99
866900,2,84
867000,2,75
867100,2,51
867200,2,117
867300,2,57
867400,2,156
867500,2,102
867600,2,96
867700,2,120
867800,2,174
867900,2,156
868000,2,180
868100,2,231
868200,2,153
868300,2,90
868400,2,105
868501,2,171
868502,2,132
868600,2,93
868700,2,177
868800,2,48
868900,2,42
869000,2,66
869100,2,183
869200,2,111
869300,2,138
869400,2,129
869500,2,102
869600,2,129
869700,2,108
869800,2,150
869900,2,84
870000,2,81
870100,2,147
870200,2,135
870300,2,102
870400,2,174
870500,2,84
870600,2,234
870700,2,129
870801,2,66
870802,2,33
870900,2,123
871000,2,75
871100,2,48
871200,2,66
871300,2,132
871400,2,210
871500,2,78
871600,2,96
871700,2,99
871800,2,93
871900,2,66
872000,2,102
872100,2,21
872201,2,57
872202,2,198
872203,2,126
872301,2,48
872302,2,99
872400,2,225
872500,2,81
872600,2,162
872701,2,75
872702,2,33
872800,2,171
872900,2,126
873000,2,177
873100,2,201
873201,2,243
873202,2,87
873300,2,159
873400,2,249
873500,2,132
873600,2,141
873701,2,48
873702,2,135
873800,2,219
873900,2,114
874000,2,102
874100,2,69
874200,2,69
874300,2,114
874400,2,129
874500,2,177
874600,2,90
874700,2,153
874800,2,120
874900,2,192
875000,2,183
875100,2,216
875202,2,213
875203,2,18
875204,2,207
875205,2,132
875300,2,54
875400,2,249
875500,2,87
875600,2,48
875700,2,93
875800,2,102
875900,2,84
876000,2,234
876100,2,93
876201,2,33
876202,2,21
876300,2,75
876400,2,141
876500,2,135
876600,2,147
876701,2,78
876702,2,117
876800,2,294
876900,2,237
877000,2,39
877100,2,87
877201,2,165
877202,2,132
877300,2,144
877400,2,126
877500,2,75
877600,2,117
877700,2,168
877800,2,144
877900,2,168
878000,2,126
878100,2,111
878200,2,93
878300,2,201
878401,2,93
878402,2,165
878501,2,177
878502,2,108
878503,2,69
878601,2,123
878602,2,69
878700,2,57
878800,2,243
878900,2,150
879000,2,141
879100,2,195
879200,2,159
879300,2,114
879400,2,96
879500,2,195
879601,2,213
879602,2,105
879603,2,51
879700,2,0
879800,2,33
879900,2,201
880000,2,186
880100,2,81
880201,2,39
880202,2,24
880300,2,75
880400,2,84
880500,2,72
880600,2,60
880700,2,111
880800,2,120
880900,2,63
881000,2,129
881100,2,105
881200,2,153
881300,2,99
881400,2,84
881500,2,96
881600,2,81
881700,2,183
881800,2,165
881900,2,195
882000,2,180
882100,2,177
882200,2,231
882300,2,156
882400,2,156
882500,2,0
882600,2,177
882700,2,144
882800,2,0
882900,2,201
883000,2,294
883100,2,0
883200,2,0
883300,2,183
883400,2,228
883500,2,186
883600,2,165
883700,2,285
883800,2,114
883900,2,99
884000,2,144
884100,2,36
884201,2,111
884202,2,159
884300,2,186
884400,2,195
884500,2,156
884600,2,153
884700,2,135
884800,2,135
884900,2,141
885000,2,300
885100,2,99
885200,2,126
885300,2,114
885400,2,147
885501,2,30
885502,2,81
885600,2,69
885700,2,87
885801,2,165
885802,2,30
885900,2,123
886000,2,171
886100,2,114
886200,2,135
886300,2,60
886400,2,66
886500,2,132
886600,2,93
886700,2,120
886800,2,99
886901,2,63
886902,2,24
887000,2,120
887100,2,147
887200,2,150
887300,2,150
887400,2,165
887501,2,60
887502,2,69
887503,2,12
887601,2,189
887602,2,48
887701,2,111
887702,2,75
887800,2,195
887900,2,96
888000,2,234
888100,2,138
888200,2,153
888301,2,48
888302,2,123
888400,2,147
888500,2,69
888600,2,168
888700,2,132
888800,2,120
888900,2,126
889000,2,108
889100,2,147
889201,2,60
889202,2,33
889301,2,54
889302,2,69
889401,2,300
889403,2,147
889404,2,114
889405,2,51
889406,2,93
889407,2,63
889408,2,105
889409,2,93
889500,2,195
889600,2,189
889701,2,75
889702,2,93
889800,2,312
889900,2,177
890000,2,183
890100,2,234
890200,2,279
890300,2,186
890400,2,189
890500,2,270
890600,2,93
890700,2,93
890800,2,87
890900,2,96
891000,2,174
891100,2,126
891200,2,120
891300,2,123
891400,2,810
891500,2,195
891600,2,141
891700,2,45
891801,2,153
891802,2,156
891900,2,162
892000,2,192
892100,2,153
892200,2,228
892300,2,258
892400,2,117
892500,2,93
892600,2,12
892700,2,0
892800,2,123
892900,2,213
893000,2,0
893100,2,78
893200,2,303
893300,2,204
893400,2,120
893500,2,147
893600,2,75
893700,2,111
893801,2,39
893802,2,81
893901,2,66
893902,2,54
894000,2,66
894100,2,138
894200,2,0
894300,2,303
894400,2,156
894500,2,114
894600,2,135
894700,2,66
894800,2,39
894900,2,27
895000,2,9
895100,2,78
895200,2,141
895300,2,93
895400,2,162
895500,2,186
895600,2,123
895700,2,117
895800,2,177
895900,2,147
896001,2,6
896002,2,351
896100,2,189
896200,2,69
896300,2,156
896401,2,54
896402,2,54
896500,2,174
896600,2,150
896700,2,0
896800,2,198
896900,2,249
897000,2,243
897101,2,246
897102,2,186
897201,2,108
897202,2,186
897203,2,111
897204,2,87
897301,2,126
897302,2,81
897400,2,162
897503,2,285
897505,2,258
897506,2,210
897507,2,180
897508,2,174
897509,2,54
897510,2,144
897511,2,105
897601,2,42
897602,2,27
897701,2,96
897702,2,132
897801,2,66
897802,2,201
897902,2,135
897903,2,126
897904,2,216
897905,2,138
897906,2,114
897907,2,165
898000,2,102
898100,2,123
898203,2,48
898204,2,27
898205,2,6
898206,2,144
898207,2,159
898300,2,216
898401,2,141
898402,2,30
898403,2,45
898500,2,231
898600,2,207
898700,2,189
898800,2,123
898900,2,135
899000,2,222
899100,2,72
899200,2,123
899300,2,153
899400,2,138
899500,2,90
899600,2,150
899700,2,105
899801,2,147
899802,2,33
899900,2,102
900000,2,81
900100,2,51
900200,2,180
900300,2,132
900400,2,126
900500,2,102
900600,2,150
900700,2,69
900800,2,159
900901,2,45
900902,2,69
901000,2,90
901100,2,150
901200,2,231
901301,2,126
901302,2,159
901400,2,180
901500,2,228
901600,2,120
901700,2,126
901800,2,120
901901,2,75
901902,2,81
902000,2,66
902100,2,84
902200,2,207
902300,2,174
902400,2,186
902500,2,216
902600,2,171
902700,2,123
902800,2,90
902901,2,18
902902,2,189
903001,2,12
903002,2,276
903100,2,66
903201,2,27
903202,2,84
903203,2,75
903300,2,96
903400,2,132
903500,2,111
903600,2,126
903700,2,174
903800,2,141
903900,2,57
904000,2,120
904100,2,48
904200,2,135
904300,2,156
904400,2,135
904500,2,60
904601,2,18
904602,2,183
904700,2,195
904800,2,99
904900,2,192
905000,2,144
905100,2,93
905200,2,264
905300,2,135
905402,2,195
905403,2,45
905404,2,90
905405,2,45
905406,2,60
905500,2,231
905600,2,126
905701,2,33
905702,2,129
905805,2,246
905807,2,222
905808,2,126
905809,2,141
905810,2,165
905811,2,189
905812,2,132
905901,2,138
905902,2,138
906000,2,156
906100,2,129
906200,2,150
906301,2,75
906302,2,138
906404,2,168
906405,2,165
906406,2,36
906407,2,33
906408,2,87
906409,2,96
906410,2,102
906411,2,150
906501,2,330
906502,2,180
906600,2,249
906700,2,171
906800,2,123
906900,2,96
907000,2,183
907100,2,129
907200,2,201
907301,2,186
907302,2,273
907401,2,39
907402,2,330
907500,2,6
907601,2,0
907602,2,180
907700,2,30
907800,2,0
907900,2,6
908000,2,0
908100,2,234
908200,2,141
908300,2,123
908400,2,78
908501,2,99
908502,2,165
908600,2,219
908700,2,201
908800,2,165
908900,2,336
909000,2,258
909100,2,0
909200,2,126
909301,2,54
909302,2,84
909401,2,99
909402,2,0
909500,2,15
909601,2,72
909602,2,18
909700,2,93
909800,2,12
909900,2,57
910000,2,3
910100,2,12
910200,2,0
910300,2,0
910400,2,51
910500,2,21
910600,2,18
910700,2,0
910800,2,72
910900,2,0
911000,2,0
911101,2,48
911102,2,0
911200,2,9
911300,2,123
911401,2,240
911402,2,3
911500,2,81
911600,2,0
911700,2,0
911800,2,51
911900,2,21
912000,2,0
912100,2,9
912200,2,93
912300,2,66
912400,2,150
912500,2,51
912600,2,21
912700,2,21
912800,2,12
912900,2,33
913000,2,96
913100,2,42
913200,2,6
913300,2,0
913400,2,3
913500,2,0
913600,2,0
913700,2,3
913800,2,9
913900,2,9
914000,2,6
914100,2,9
914200,2,108
914300,2,0
914400,2,180
914500,2,3
914600,2,126
914700,2,336
914801,2,99
914802,2,39
914900,2,120
915000,2,81
915101,2,93
915102,2,36
915103,2,51
915200,2,69
915300,2,123
915400,2,0
915500,2,3
915600,2,3
915700,2,6
915800,2,3
915900,2,6
916000,2,3
916101,2,0
